Sentence1,Sentence2,Gold Label
"The broad Standard & Poor's 500 Index .SPX gained 11.22 points, or 1.13 percent, at 1,007.19.","The narrow Standard & Poor 's 500 Index .SPX gained 11.22 points , or 1.13 percent , at 1,007.19 .",0
"Between 50 and 100 people die a year due to these allergies, and thousands more suffer severe reactions such as constricted breathing and dramatic swelling.","Between 50 and 100 people die a year undue to these allergies , and thousands more suffer severe reactions such as unconstricted breathing and lyric swelling .",0
"""Today we are trying to pull the pig away from the trough,"" Mr. Harrigan said.","`` Today we are trying to pull the pig home from the trough , '' Mr. Harrigan said .",0
"A black pickup truck was also seen in the Campbells Creek area, Morris said.","A whiten pickup truck was also seen in the Campbells Creek area , Morris said .",0
It will be distributed through major hardware store chains and local libraries and will be available on the EPA Web site: www.epa.gov.,It will be distributed through minor hardware store chains and express libraries and will be unavailable on the EPA Web site : www.epa.gov .,0
Gansas got more bad news yesterday from the city Department of Transportation - a hearing officer recommended that he be fired.,Gansas got more good news yesterday from the city Department of Transportation - a deaf officer recommended that he be fired .,0
"Morgenthau said the women, all U.S. citizens, lied on a sworn affidavit that requires them to list prior marriages.","Morgenthau said the women , all U.S. citizens , lied on a distrust affidavit that requires them to list prior marriages .",0
"Clearly Roman creams of any type, paint or cosmetic, do not normally survive ... it's pretty exceptional.""","unintelligibly Roman creams of any type , paint or cosmetic , do not remarkably survive ... it 's immoderately exceptional . ''",0
"The Video Software Dealers Association said 28.2 million DVDs were rented out last week, compared to 27.3 million VHS cassettes.","The Video Software Dealers Association said 28.2 million DVDs were rented out first week , compared to 27.3 million VHS cassettes .",0
Funny Cide is looking to become horse racing's first Triple Crown winner in a generation.,Funny Cide is looking to become horse racing 's end Triple Crown winner in a generation .,0
"The service will launch later this summer with 800 locations, and Sprint plans 2,100 locations by the end of the year.","The service will launch early this summer with 800 locations , and Sprint plans 2,100 locations by the end of the year .",0
"Sobig.F spreads when unsuspecting computer users open file attachments in e-mails that contain such familiar headings as ""Thank You!,"" ""Re: Details"" or ""Re: That Movie.""","Sobig.F spreads when unsuspecting computer users open file attachments in e-mails that contain such unfamiliar headings as `` Thank You ! , '' `` Re : Details '' or `` Re : That Movie . ''",0
She leaves her birdie putt some three feet short but drops her par putt.,She leaves her birdie putt some three feet tall but drops her par putt .,0
"Douglas Meester, 20, is charged with rape, sodomy, indecent assault, and providing alcohol to minors.","Douglas Meester , 20 , is charged with rape , sodomy , decent assault , and providing alcohol to minors .",0
"The name for the robot, due to be launched at 2:05 p.m. (7:05 p.m.) on Sunday, was selected from among 10,000 names submitted by U.S. Doris Brasher, who owns a grocery store on Highway 96, said many in the close-knit town knew the three men who were killed.","The name for the robot , undue to be launched at 2:05 p.m. ( 7:05 p.m. ) on Sunday , was selected from among 10,000 names submitted by U.S. Doris Brasher , who owns a grocery store on Highway 96 , said few in the close-knit town knew the three men who were killed .",0
"""I had no direct interest and Craxi begged me to intervene because he believed that the deal was damaging to the state,"" Berlusconi testified.","`` I had no alternating interest and Craxi begged me to intervene because he believed that the deal was damaging to the state , '' Berlusconi testified .",0
The information was first printed yesterday in the New York Times.,The information was second printed yesterday in the New York Times .,0
The euro ros further into record territory on Tuesday as demand for higher-yielding euro-based assets overshadowed U.S. economic data showing rising consumer confidence and a strong housing market.,The euro ros further into record territory on Tuesday as demand for higher-yielding euro-based assets overshadowed U.S. economic data showing rising consumer confidence and a weak housing market .,0
